culture_ar,culture_id,flooding_d,gie_id,gie_locati,lat_grp,lat_plot,lon_grp,lon_plot,parcel_cod,parcel_loc,phenologic,producer_i,production,state_name,2024-01-17,2024-01-22,2024-01-27,2024-02-01,2024-02-06,2024-02-11,2024-02-16,2024-02-21,2024-02-26,2024-03-02,2024-03-07,2024-03-12,2024-03-17,2024-03-22,2024-03-27,2024-04-01,2024-04-06,2024-04-11,2024-04-16,2024-04-21,2024-04-26,2024-05-01,2024-05-06,2024-05-11,2024-05-16,2024-05-21,2024-05-26,2024-05-31,2024-06-05,2024-06-10,2024-06-15,2024-06-20,2024-06-25,2024-06-30,2024-07-05,2024-07-10,2024-07-15,2024-07-20,2024-07-25,2024-07-30,flooding_date_rs
1.10231,29869,,0f5e5db6-a609-49d7-a0bb-c478eef6d5f7,Ronkh,16.4783,16.4736600319789,-16.0258,-16.0154968500137,SN0293600073,Wassoul,Maturation des graines,3f15d52e-c436-4798-908b-743b3d554d51,0.413125,Closure,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.37,3.59,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,2024-03-02
1.9378,23790,,3c7274e5-376b-46c0-858d-529366465e3a,Wassoul,16.4784,16.4721591666667,-16.0265,-16.0222333333333,SN0000007297,Wassoul,Sénescence,da270897-b738-4c23-97a6-9d9f9408a879,0.588183874897,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.95,2.54,2.54,2.54,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2024-04-06
5.1915,23791,,3c7274e5-376b-46c0-858d-529366465e3a,Wassoul,16.4784,16.472581835,-16.0265,-16.021370888,SN0000007296,Wassoul,Sénescence,da270897-b738-4c23-97a6-9d9f9408a879,1.0294567862758,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.03,3.03,3.03,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,2024-03-22
4.9987,23825,,bfd76688-efe9-46b6-8617-1a283505e338,Wassoul,16.4782,16.4645192835,-16.0258,-16.033376178,SN0000007608,Wassoul,Sénescence,22a750f6-b8ca-43c6-8d32-78b91280cca7,0.89186495140277,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,2024-04-01
1.9636,25973,,27dc5e03-aa70-4f14-a475-bd6778878b55,Ronkh,16.485,16.4737558333333,-15.8534,-15.8475666666667,SN0293700011,Yetty yone,Sénescence,6791ba4e-e2eb-4d0a-9cb7-8def0a04b679,0.601343,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,2024-03-02
0.362243,15816,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.54492,-15.4801,-15.4803991666667,SN0000004540,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.23165,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2024-03-22
0.742309,15815,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.54411,-15.4801,-15.4796841666667,SN0000004539,bokhol,Développement des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.546433,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.423462,15814,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5441666666667,-15.4801,-15.4794316666667,SN0000004538,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.491288,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,2024-03-22
1.45611,15801,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5398258333333,-15.4801,-15.47904,SN0000004525,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.478005,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2024-03-17
0.389471,15802,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5396733333333,-15.4801,-15.4771158333333,SN0000004526,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.23852,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.509386,15803,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5400175,-15.4801,-15.4766875,SN0000004527,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.349123,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.44863,15810,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5423,-15.4801,-15.4779558333333,SN0000004534,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.294124,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,2024-03-17
1.13559,15808,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5427366666667,-15.4801,-15.4768283333333,SN0000004532,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.448748,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,2024-03-17
0.561284,15807,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5429033333333,-15.4801,-15.4755233333333,SN0000004531,bokhol,Développement des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.357335,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2024-03-17
1.06686,15809,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.54263,-15.4801,-15.4774891666667,SN0000004533,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.424851,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,2024-03-17
0.740166,15806,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5400908333333,-15.4801,-15.47578,SN0000004530,bokhol,Développement des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.398972,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,2024-03-17
0.557552,15805,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5400675,-15.4801,-15.47618,SN0000004529,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.317323,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.300967,15804,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5400308333333,-15.4801,-15.4764441666667,SN0000004528,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.335533,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.986724,15812,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.54231,-15.4801,-15.479,SN0000004536,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.440359,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.646373,15811,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.5422258333333,-15.4801,-15.4783941666667,SN0000004535,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.324096,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.350498,15813,,be049a3d-05fd-4b12-88f0-72aaacd2e18e,bokhol,16.541,16.54214,-15.4801,-15.4794016666667,SN0000004537,bokhol,Maturation des graines,2fb8c6a5-3e14-4892-8b42-ecae44f7659c,0.312923,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,2024-03-27
6.53241,30272,2023/07/16 00:00:00.000,6ef425f1-ab60-4433-aa65-856db157f021,diadam1,16.3989,16.4036705641892,-16.1461,-16.1627395637333,SN0283900131,diadam1,Maturation des graines,3c74c4d3-8114-47f6-9eb8-d667f73119ce,1.08099,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
36.7909,30635,2023/07/31 00:00:00.000,a7bd48ab-a870-4b82-8d8f-c9adc00d5435,Mboundoum Barrage,16.3977,16.4041944781996,-16.0792,-16.1500735022128,SN0283900149,diadiam,Tallage,163047c9-3b38-4c3a-8283-8dd935ba53ea,2.75523,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
9.85603,10823,,37c559f1-d197-4509-b6b0-eba909582980,Kheune,16.5218,16.491245833333,-16.1088,-16.204255,SN0000001126,diadiam 2,Sénescence,59a2108b-a8d9-462b-8b8b-e965de23c2c4,0.872278,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
6.7578,31429,2023/07/31 00:00:00.000,1355f806-a4b8-4e2a-bbf8-27e83df1dfe3,Mboundoum barrage,16.3956,16.4010106746338,-16.147,-16.1496356315911,SN0283900163,diadiam1,Maturation des graines,1c3061bc-0481-4e9f-b0e0-9bc56f96c8b5,0.997658,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
12.4236,30693,,1355f806-a4b8-4e2a-bbf8-27e83df1dfe3,Mboundoum barrage,16.3956,16.417444957014,-16.147,-16.1566341854632,SN0066700118,diadiam1,Maturation des graines,e7c2db74-8353-4df2-8e03-83ce77501ce3,1.14483,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2024-03-22
2.15588,8905,,e255068e-c31a-45b8-8b86-91a1152757b0,tiguet,16.4685,16.495467520912,-16.2828,-16.257467642426,SN0000002330,diama,Sénescence,41bc97c7-649c-43b6-83b2-dc2d3979af39,0.553641,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2024-03-02
2.36533,12578,,e255068e-c31a-45b8-8b86-91a1152757b0,tiguet,16.4685,16.5004959960306,-16.2828,-16.2609685957432,SN0000003939,diama,Sénescence,c2f131a4-a7af-4864-be1b-2678f546a9d2,0.61163,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,2024-05-21
1.05927,12148,,1ef01c06-0e1f-4ffa-b4ea-8b1448c1fb3f,farry Mbaye,16.5414,16.545259166667,-15.457,-15.458516666667,SN0000003843,fary Mbaye,Sénescence,4758af8d-2160-422f-8166-c0222b0099f2,0.408865,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,2024-03-12
1.50756,12155,,1ef01c06-0e1f-4ffa-b4ea-8b1448c1fb3f,farry Mbaye,16.5414,16.544828333333,-15.457,-15.457796666667,SN0000003844,fary Mbaye,Sénescence,4758af8d-2160-422f-8166-c0222b0099f2,0.484014,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.28,0.28,0.28,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2024-03-17
0.762028,12154,,1ef01c06-0e1f-4ffa-b4ea-8b1448c1fb3f,farry Mbaye,16.5414,16.543703333333,-15.457,-15.458624166667,SN0000003854,fary Mbaye,Maturation des graines,4758af8d-2160-422f-8166-c0222b0099f2,0.368589,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,2024-03-02
0.663628,12156,,1ef01c06-0e1f-4ffa-b4ea-8b1448c1fb3f,farry Mbaye,16.5414,16.538944166667,-15.457,-15.451479166667,SN0000003855,fary Mbaye,Maturation des graines,4758af8d-2160-422f-8166-c0222b0099f2,0.330875,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,2024-03-17
0.674708,12157,,1ef01c06-0e1f-4ffa-b4ea-8b1448c1fb3f,farry Mbaye,16.5414,16.538604166667,-15.457,-15.450983333333,SN0000003856,fary Mbaye,Développement des graines,4758af8d-2160-422f-8166-c0222b0099f2,0.324814,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
1.69246,12158,,1ef01c06-0e1f-4ffa-b4ea-8b1448c1fb3f,farry Mbaye,16.5414,16.541249166667,-15.457,-15.450599166667,SN0000003857,fary Mbaye,Maturation des graines,4758af8d-2160-422f-8166-c0222b0099f2,0.510107,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
2.63434,31527,,3784b128-fa9e-454e-96f3-af00a4cc9d84,Ronkh,16.523,16.4860666666667,-16.1076,-16.1003783333333,SN0292700173,kheune,Maturation des graines,54848dc2-a625-40d4-aadf-746b45d11e04,0.617223,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,2024-04-06
8.94542,31526,,3784b128-fa9e-454e-96f3-af00a4cc9d84,Ronkh,16.523,16.4845766666667,-16.1076,-16.1018691666667,SN0292700172,kheune,Maturation des graines,54848dc2-a625-40d4-aadf-746b45d11e04,1.17075,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,4.79,7.79,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,2024-04-06
5.13106,23881,,dcf43901-79cd-4723-ac76-9b359708f39e,Ross-Béthio,14.1639,16.530099368994,-16.0764,-16.141671314836,SN0000006948,kheune,Maturation des graines,e41bd55e-40c9-4224-80db-bcdfe865de25,0.721433,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,2024-03-12
2.27354,30220,,ed7b2802-d00b-4324-9a1a-08bdd2094b50,Kheune,16.5231,16.4941191666667,-16.1075,-16.0834608333333,SN0292700140,kheune,Maturation des graines,4e444231-d045-45ca-a559-8514ef39fbf6,0.585142,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2024-05-21
4.37086,30219,,ed7b2802-d00b-4324-9a1a-08bdd2094b50,Kheune,16.5231,16.4926141666667,-16.1075,-16.0820125,SN0292400193,kheune,Maturation des graines,4e444231-d045-45ca-a559-8514ef39fbf6,0.607983,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,2024-05-26
1.27362,18009,,b50f8b17-f2c1-490c-8d0e-e2fb6cc78ed8,Mbagam,16.4874,16.4757325,-15.7836,-15.767486666667,SN0000004099,mbagam,Maturation des graines,d514d98a-6f5f-4ace-b6aa-27be69285249,0.32268,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.985633,15342,,b50f8b17-f2c1-490c-8d0e-e2fb6cc78ed8,Mbagam,16.4874,16.4773575,-15.7836,-15.767221666667,SN0000004092,mbagam,Maturation des graines,c9e5fe72-fd69-4231-a7e5-8f0d02e1ba42,0.351422,Closure,3.84,3.84,5.71,5.71,5.71,5.71,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,2024-02-16
1.54392,14109,,b50f8b17-f2c1-490c-8d0e-e2fb6cc78ed8,Mbagam,16.4874,16.47063890832,-15.7836,-15.773092377931,SN0000004277,mbagam,Maturation des graines,338f2d9f-453e-4613-803c-c861009961c5,0.600787,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.62,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,2024-03-02
0.810151,14110,,b50f8b17-f2c1-490c-8d0e-e2fb6cc78ed8,Mbagam,16.4874,16.468383333333,-15.7836,-15.772674166667,SN0000004278,mbagam,Maturation des graines,85d19735-eabd-468e-b2e0-df28df6e9116,0.450131,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.47,1.11,1.11,1.11,1.11,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,2024-03-22
1.10462,15479,,b50f8b17-f2c1-490c-8d0e-e2fb6cc78ed8,Mbagam,16.4874,16.47707,-15.7836,-15.768080833333,SN0000004094,mbagam,Maturation des graines,ad699f01-d3b4-4a70-8401-9e34aebc3143,0.298645,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,2024-02-26
0.63068,14116,,b50f8b17-f2c1-490c-8d0e-e2fb6cc78ed8,Mbagam,16.4874,16.484029166667,-15.7836,-15.7703575,SN0411100014,mbagam,Maturation des graines,2ac383e0-df50-45ae-935b-20c6c177cf18,0.228144,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,2024-02-26
0.426612,12646,,b50f8b17-f2c1-490c-8d0e-e2fb6cc78ed8,Mbagam,16.4874,16.483273333333,-15.7836,-15.769424166667,SN0000003954,mbagam,Maturation des graines,338f2d9f-453e-4613-803c-c861009961c5,0.232878,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,2024-02-16
